category_id,views_fd,likes_fd,dislikes_fd,comment_count_fd,weekday_weekend,days_spent_trending
19,936185,606,74,67,1,7
22,114917,8946,112,677,0,7
26,1271178,53254,1641,8293,0,7
10,33340,3249,85,475,0,7
10,134003,5430,1601,1427,0,7
10,60506,5389,106,455,0,7
17,304149,3508,127,1223,0,7
24,226143,6543,142,377,0,7
25,24591,81,236,117,0,7
27,1006519,92305,5684,17991,0,7
22,412135,21146,1077,1949,1,7
23,33980,4884,52,234,0,7
27,19311,796,80,170,0,7
10,236409,14137,94,476,1,7
1,394709,25188,281,1345,0,7
22,383354,6033,81,252,0,7
24,270142,12507,114,425,0,7
15,227342,9760,140,959,0,7
27,353028,5763,859,1010,0,7
26,260391,12230,258,753,0,7
24,1480152,20593,2873,2883,1,7
2,160245,6791,262,2271,1,7
24,48804,5758,51,276,0,7
24,873856,10907,113,0,0,7
25,10182,137,69,0,0,7
28,147034,7850,270,706,0,7
26,721104,61880,600,6587,1,7
22,397983,5666,1682,1306,0,7
22,748374,57527,2966,15954,0,7
24,175591,1292,119,164,0,7
17,832910,11685,2900,2169,1,7
27,91611,5444,63,355,0,7
24,2167311,24918,6491,6076,1,7
28,604808,19647,513,1522,0,7
27,946592,45703,837,12917,0,7
27,314400,13746,232,4035,0,7
28,397478,16632,359,1162,0,7
28,7973,515,11,68,0,7
27,264902,7478,608,1555,0,7
28,803168,35094,489,3320,0,7
27,282934,9779,305,818,0,7
22,129038,2689,54,221,0,7
23,255084,11922,332,465,0,7
28,1124458,104366,1454,8284,0,7
22,98851,8625,39,752,0,7
25,10179,67,27,0,0,7
27,2693043,141189,5574,16652,0,7
24,104407,0,0,330,0,7
27,195956,6209,158,1010,0,7
25,350756,5348,163,1264,0,7
28,128591,2924,316,564,0,7
25,313599,2164,252,1134,0,7
27,278088,12068,521,1143,0,7
27,306872,17220,146,1018,0,7
27,545422,15859,1374,2799,0,7
27,193948,8238,100,326,0,7
24,52602,312,33,0,0,7
22,692093,53900,513,9511,0,7
24,497085,13960,608,1551,0,7
24,915030,33674,1169,5177,0,7
24,297180,4870,177,387,0,7
24,577476,13739,294,594,0,7
10,110882,8224,75,318,0,7
24,56736,327,436,184,0,7
1,21573,278,16,34,0,7
23,1163769,86111,721,56479,0,7
28,801205,41109,872,4253,0,7
24,865993,28870,640,3006,0,7
24,545535,29140,321,1663,0,7
24,11758,240,14,34,0,6
24,13941,388,9,107,0,6
22,32385,568,77,97,0,6
22,2215998,69770,2261,9662,1,6
22,3920011,99059,3097,12835,1,6
24,104578,1576,303,1279,0,6
24,363466,4681,748,4043,0,6
26,441534,24075,574,2654,0,6
24,127981,5574,107,1079,0,6
23,588820,18317,254,2214,0,6
15,38331,1891,19,200,0,6
1,755014,15686,558,1768,0,6
24,253907,9394,1303,1081,0,6
28,87209,1185,22,123,0,6
24,863116,20518,1030,2877,0,6
26,51388,3853,38,291,0,6
27,206966,15329,211,848,0,6
28,496258,24991,903,3888,0,6
24,1736,3,1,0,0,6
24,11204,222,39,137,1,6
24,119497,336,99,72,0,6
10,280289,38163,250,2681,0,6
24,437779,3257,234,1044,1,6
23,161404,16482,180,1649,0,6
27,21740,979,5,93,0,6
26,45929,2713,72,179,1,6
24,62517,3362,87,346,1,6
20,312354,14633,269,1324,0,6
26,44330,2142,263,289,1,6
22,231724,11201,186,724,0,6
28,817732,23663,778,2547,1,6
24,556766,11391,410,862,0,6
24,5604,34,56,15,0,6
26,4466616,35670,4301,2657,1,6
26,962042,36068,845,12272,0,6
25,5304,52,13,68,0,6
19,16207,166,71,45,0,6
24,211871,12714,121,705,0,6
27,420374,16476,445,1909,1,6
26,294976,16774,584,2489,1,6
27,166944,8762,263,563,0,6
24,122522,2118,95,0,0,6
28,202621,4526,29,364,0,6
10,252464,22197,183,1663,0,6
22,221797,4819,519,480,1,6
19,84056,2960,42,248,0,6
1,37594,2058,41,70,1,6
25,8037,136,19,10,0,6
24,165822,3579,70,201,0,6
25,1095,8,2,13,0,6
24,294003,12567,484,1836,0,6
24,1551224,42481,3035,14933,0,6
24,7432,24,5,5,0,6
27,35892,1429,129,227,0,6
10,539308,54737,556,5556,0,6
22,149725,1874,78,134,0,6
19,285129,11625,335,2409,0,6
28,135427,2288,159,255,0,6
22,533590,37514,317,259,0,6
24,14565,478,13,67,0,6
27,419965,9805,1337,5457,0,6
17,268994,7870,165,625,1,6
24,36270,124,207,211,0,6
24,1719,8,0,0,0,6
10,346318,43016,413,2748,0,6
28,24042,300,66,44,0,6
23,396307,20344,595,1543,0,6
15,100876,3316,316,557,0,6
28,635190,18475,595,5516,0,6
24,37844,1374,77,793,0,6
17,19333,0,0,0,0,6
27,115227,2365,133,350,0,6
23,2597339,128755,1618,5123,0,6
10,965999,61657,834,2822,1,6
24,345571,2935,334,1027,0,6
26,773334,43023,355,4532,1,6
1,25923,439,13,172,0,6
27,153131,12441,48,548,0,6
22,623730,4192,288,1253,0,6
28,52107,376,512,222,0,6
22,521366,21309,184,654,0,6
1,205715,77,17,16,0,6
10,63926,5101,187,399,0,6
17,48315,277,42,106,0,6
26,357838,7074,608,1153,0,6
15,638453,32241,317,3861,0,6
22,206200,19941,110,8361,0,6
26,317717,25526,484,3992,1,6
1,14373,1123,38,133,0,6
17,15232,84,11,20,0,6
24,491037,7259,219,386,0,6
10,41956,4980,37,417,0,6
10,26304,3294,19,213,0,6
10,81947,8184,146,922,0,6
23,135209,15194,345,2130,1,6
24,49596,3949,65,846,0,6
24,70479,2234,133,617,0,6
10,757804,35596,284,7152,0,6
10,43931,2120,50,153,0,6
28,79461,3294,170,594,0,6
26,1453003,140259,2677,35799,0,6
23,1384219,218402,586,16976,0,6
24,781396,5327,543,963,0,6
28,691592,18698,143,2100,1,6
15,92568,8460,61,326,0,6
26,335760,8035,162,896,0,6
24,2738742,28459,1151,1842,0,6
22,165607,11390,163,1968,0,6
22,296633,8834,359,768,1,6
10,656196,8312,1749,1721,0,6
10,3483755,789750,2840,72376,0,6
10,573677,129098,486,8084,0,6
26,78860,3449,172,508,1,6
23,73361,3259,73,119,1,6
23,101396,9357,204,763,0,6
25,8200,58,9,0,0,6
10,325790,42705,303,641,0,6
10,1063285,98220,635,4662,0,6
24,8941,590,18,25,0,6
24,281860,0,0,0,1,6
24,117394,6108,74,463,0,6
27,1033551,15873,1640,3164,1,6
17,593362,17722,815,2673,0,6
27,155861,8964,599,659,0,6
17,388810,18641,111,1138,0,6
27,328788,12145,142,911,0,6
24,13570,80,23,42,0,6
24,751008,16333,762,2248,0,6
10,301710,7115,750,2351,1,6
10,396804,10285,526,886,0,6
24,854163,24256,708,1503,0,6
25,21565,168,34,266,0,6
25,49761,350,184,517,0,6
2,20188,174,42,31,0,6
10,46662,3385,38,250,0,6
10,68513,8087,89,700,0,6
27,169468,10974,73,1611,1,6
24,1361582,39735,1906,3543,0,6
24,521561,12735,238,2061,0,6
23,68835,6198,32,341,0,6
10,214788,7439,267,744,0,6
10,5270,136,3,20,0,6
24,411571,10117,1479,1042,1,6
28,203121,7047,319,566,0,6
26,66798,3043,70,443,0,6
26,97322,4941,239,521,1,6
1,43830,2409,35,564,0,6
28,14093,1051,6,176,0,6
23,1646592,18929,1843,3744,0,6
10,5444,100,4,15,0,6
27,154117,8496,53,1014,0,6
22,4206,22,6,56,0,6
25,119715,605,527,939,0,6
27,288685,13305,195,2375,0,6
24,26260,806,38,101,0,6
17,281076,10449,109,355,0,6
26,407976,23648,363,2375,0,6
23,186178,4111,169,600,0,6
1,112472,9687,82,607,0,6
24,1300016,35261,8262,12362,0,6
22,208227,11400,574,1269,1,6
10,35599,2473,107,192,0,6
10,54209,3169,47,258,0,6
10,553971,37232,1274,1495,0,6
25,50188,346,32,515,0,6
26,141529,5659,142,150,0,6
25,493486,6704,401,1149,0,6
2,701821,21102,290,2299,0,6
28,187209,1249,164,236,0,6
17,639646,13876,362,1993,1,6
26,822072,60817,780,3190,0,6
24,27980,166,8,32,0,6
25,9489,100,12,34,1,6
28,82752,2330,261,516,0,6
25,191953,6434,453,0,0,6
10,360001,28058,385,942,0,6
24,52743,4553,33,550,0,6
15,178977,14355,87,429,0,6
24,266028,10210,598,1988,1,6
26,45164,2650,43,326,1,6
24,273204,8901,385,1097,0,6
24,999910,126363,1034,35257,0,6
10,236457,47826,367,4780,0,6
10,129130,32755,98,2964,0,6
24,11404,62,26,20,0,6
29,107702,5472,192,693,0,6
24,126423,912,99,113,0,6
15,116946,2899,29,211,0,6
28,3412680,168804,13699,46196,1,6
23,1192992,62344,723,4263,0,6
15,908989,36960,434,5760,0,6
1,816933,70414,1226,18892,1,6
1,76217,3797,135,631,1,6
10,276231,30255,412,2293,0,6
10,135014,16542,143,1482,1,6
17,349033,4994,78,619,0,6
20,3492111,188444,3064,12234,0,6
25,64200,558,71,210,0,6
26,26230,962,37,102,0,6
24,414269,15405,125,0,1,6
10,94758,1329,105,299,1,6
23,810366,18991,365,4762,0,6
24,1251611,42261,2781,9764,0,6
28,1060880,36718,900,3562,0,6
10,806841,2401,397,136,0,6
10,60398,528,206,51,0,6
23,1438957,52862,1812,3777,0,6
17,293441,4448,101,815,0,6
1,1532390,62042,2749,11987,0,6
1,1273343,32935,1209,5223,0,6
1,1496471,43974,2045,9442,0,6
10,1840613,372289,4995,45491,0,6
26,1591198,166116,2303,58102,1,6
24,23108,1042,57,122,1,6
26,227188,18539,176,1432,1,6
28,151389,5758,80,556,0,6
10,376845,46558,591,7750,0,6
24,598752,13983,2307,4027,1,6
25,1186241,6836,861,8903,0,6
23,76044,8296,101,1042,0,6
23,1089816,49594,1178,1672,0,6
15,259172,14978,415,2180,0,6
1,19703,136,8,30,0,6
24,2705437,229648,2136,17587,0,6
24,42649,454,55,47,0,6
17,314861,3276,277,1573,1,6
15,107503,894,99,220,0,6
25,363730,2914,1072,808,0,6
24,64142,437,145,175,0,6
25,93383,3108,124,64,1,6
22,306854,11407,305,787,0,6
23,209597,771,78,133,0,6
24,346077,6916,568,2764,0,6
17,542118,3915,279,988,0,6
24,3289546,41789,4437,9974,1,6
24,16976,314,13,53,0,6
15,65758,477,15,33,0,6
26,317430,37437,318,8928,0,6
10,281755,33802,266,3370,0,6
22,638391,26331,363,1210,0,6
22,118233,13557,135,943,0,6
26,38995,2121,35,129,0,6
20,938603,57954,620,7596,0,6
25,22283,235,82,107,0,6
22,71423,8261,41,344,0,6
24,331267,27224,262,2910,0,6
22,450476,59907,253,2515,1,6
17,56860,3367,20,175,0,6
17,78050,2959,98,290,0,6
24,195277,6108,358,805,0,6
10,829584,92392,811,6687,0,6
10,118094,16471,66,1283,0,6
24,572353,23189,2817,4324,0,6
24,190727,14428,118,1389,0,6
24,3519320,243539,3770,32641,1,6
22,19261,1603,8,289,0,6
24,26096,416,6,26,0,6
23,257059,18096,226,1889,1,6
26,980589,44150,989,1468,0,6
26,122498,3257,84,130,0,6
1,11664,34,4,7,0,6
24,3388770,73765,1996,14088,0,6
28,114808,2225,100,451,0,6
22,191099,13501,119,1019,0,6
10,39486,1620,26,192,0,6
10,698200,82215,311,3813,1,6
10,40117,4635,28,351,0,6
23,515329,9128,310,580,0,6
25,197815,2351,603,2874,1,6
10,966029,103296,759,7304,0,6
22,983779,107193,1409,6863,0,6
24,692420,8831,100,459,0,6
24,84322,921,170,165,0,6
22,311179,32449,242,1989,0,6
25,494062,2941,1500,1807,0,6
2,938191,22331,1144,8316,0,6
26,690352,44655,1586,6169,0,6
24,446986,29789,1424,3357,0,6
15,314731,20347,135,1366,0,6
28,97007,11963,36,2211,0,6
24,51216,1584,37,212,0,6
1,819603,29750,250,3714,0,6
1,1586719,43567,927,5700,0,6
1,947700,30013,523,3179,0,6
24,12952979,5149,439,553,0,6
24,242329,9946,148,562,0,6
24,75333,2207,129,205,0,6
27,189619,7215,111,418,0,6
27,78044,5398,53,385,0,6
25,267777,7881,398,699,0,6
24,161605,15826,75,1476,0,6
26,134020,6111,209,321,1,6
25,455289,14025,441,2340,0,6
24,28616,1046,47,481,0,6
26,676111,23613,525,1773,0,6
24,17221,558,126,97,0,6
27,227695,13435,444,866,0,6
25,41743,238,278,725,1,6
23,444397,18086,839,848,1,6
27,150789,8433,401,647,1,6
23,185558,19209,387,2380,0,6
23,60601,6553,94,1387,0,6
24,42571,3557,147,693,0,6
24,445713,18863,338,1255,0,6
25,357352,7969,543,785,0,6
23,163769,14443,125,666,0,6
26,452087,19249,223,1944,0,6
27,441159,11864,469,2485,1,6
26,42269,1973,48,223,0,6
26,44618,2978,25,113,1,6
27,65783,3822,89,229,0,6
28,114918,4090,106,643,1,6
24,3733256,75328,1337,11126,0,6
10,14071,209,18,30,0,6
26,224361,27593,118,3329,1,6
27,192359,11453,84,665,0,6
24,1611,24,0,1,0,6
10,18630,1268,26,95,0,6
10,13917,1318,24,76,0,6
24,297198,26392,1196,4064,0,6
24,41335,482,6,43,0,6
28,640051,22227,1877,3806,1,6
22,213136,18500,313,4409,0,6
22,2632768,150408,1252,4601,1,6
24,2095731,132235,1989,17518,1,6
22,2137830,110551,1454,19207,1,6
24,292107,35845,331,3521,0,6
22,434877,22699,1538,2598,0,6
2,357052,18377,468,2057,0,6
24,386091,31198,404,2807,0,6
26,629985,102668,351,8350,0,6
24,636501,35131,525,2977,0,6
26,1267850,72128,2858,8151,0,6
24,29609,2548,29,230,0,6
23,351073,17934,539,1179,0,6
26,1507905,41950,1153,3237,1,6
23,114552,2789,190,213,0,6
23,241569,10549,384,1795,0,6
23,44851,3419,62,238,0,6
23,149231,16777,240,1179,0,6
28,1144752,64551,1383,6406,0,6
1,17273,55,4,6,1,6
10,48567,3142,95,302,0,6
27,533790,20926,1029,4780,0,6
10,76285,3238,1673,975,0,6
19,341584,11547,389,3418,1,6
19,274036,12512,273,3385,0,6
19,1126715,12919,1188,1248,0,6
28,296438,9061,969,1674,1,6
24,534278,44454,1246,3005,1,6
28,328612,8968,1695,0,1,6
24,6304,180,34,69,0,6
27,144418,11758,89,1014,0,6
24,69657,2202,298,1831,0,6
26,175539,17130,264,1747,0,6
28,270859,11492,576,1715,0,6
27,192884,6832,104,473,0,6
22,13110,1977,13,589,0,6
23,127011,13273,170,746,0,6
10,549511,11169,1410,1229,0,6
10,103116,5108,177,790,0,6
10,130569,4119,227,542,0,6
28,152262,6487,155,829,0,6
23,279691,2827,543,1545,0,6
10,132583,3179,294,326,0,6
26,422456,21342,228,1660,0,6
10,3035143,143702,8345,21251,0,6
24,47367,2448,41,370,0,6
10,1063246,63948,793,3298,0,6
23,104891,13544,882,3036,0,6
24,71308,998,74,93,0,6
10,4285299,827151,1897,104986,0,6
10,33211,5212,3,408,0,6
24,607076,17818,257,1035,0,6
1,97478,371,44,77,0,6
25,84016,756,60,443,0,6
24,110087,11158,156,828,0,6
24,68936,1728,146,751,0,6
23,9445,381,22,35,0,6
10,211014,21427,2032,2540,0,6
10,60166,870,42,130,0,6
10,26093,2395,44,201,0,6
26,142861,5520,141,1248,0,6
25,35232,312,542,91,0,6
24,648544,3787,896,1105,0,6
27,10358,34,0,14,0,6
24,148566,1208,50,0,0,6
25,74186,1486,64,134,0,6
24,166495,3648,79,361,0,6
24,372902,5969,808,1314,0,6
24,48811,40,13,6,0,6
10,61359,1666,98,89,0,6
24,24200,58,5,4,0,6
17,660364,13832,224,1893,0,6
26,152198,8093,284,1145,1,6
24,179838,2401,108,207,0,6
24,179997,1401,113,133,0,6
25,35359,373,51,142,0,6
10,497161,20891,721,2323,0,6
23,1638560,141142,984,38339,0,6
23,2474283,137003,7400,10391,1,6
22,455870,35561,304,2122,0,6
25,27943,156,36,83,0,6
17,166587,4374,53,419,0,6
17,22835,124,5,20,0,6
17,233324,2210,418,1635,0,6
10,8285,733,7,127,0,6
24,69660,1730,92,390,0,6
23,122841,17594,74,4965,1,6
10,2393825,201936,2766,12057,0,6
23,7658,242,1,26,0,6
10,1514148,116404,713,12334,0,6
10,6598,646,6,72,0,6
10,3879095,187335,10575,24577,0,6
27,48682,83,4,32,1,6
25,3077,33,40,20,0,6
10,985998,241679,793,26259,0,6
10,48394,3272,53,227,0,6
10,218438,8932,244,700,0,6
10,20956,1237,29,91,0,6
10,190060,11425,128,582,0,6
26,392159,34310,400,1490,0,6
26,379810,19785,377,2210,1,6
10,364124,26993,210,1121,0,6
10,1029089,7382,483,703,0,6
15,143011,3181,45,357,1,6
26,370424,26915,532,1996,1,6
27,298714,10649,214,497,0,6
17,27616,2417,26,276,1,6
28,121681,6095,61,731,0,6
24,451973,16364,82,1324,0,6
25,377787,1715,171,1222,0,6
10,140332,7800,548,1082,0,6
10,177348,18022,507,3143,0,6
25,11994,76,60,170,0,6
10,815893,82899,1249,11895,0,6
24,257204,14796,187,1764,0,6
24,503828,17501,172,1415,0,6
1,164333,10769,99,610,0,6
24,300191,4867,259,2353,0,6
10,38001,2089,108,429,0,6
17,1241552,51181,590,9630,0,6
25,216332,725,386,915,0,6
22,996318,119634,1143,7922,0,6
24,39096,1707,26,163,0,6
25,87637,2368,89,347,0,6
10,56596,3854,25,1426,0,6
24,13549,617,8,34,0,6
10,383694,20241,167,1349,0,6
24,475965,6531,172,271,0,6
22,10765,1523,15,268,0,6
24,12649,56,35,107,0,6
25,2093,43,2,47,0,6
24,982063,18526,3820,31720,0,6
10,41958,2094,76,172,0,6
28,10386,45,25,26,0,6
23,931112,33197,1100,3170,1,6
22,12769,209,11,33,0,6
24,2394403,22618,2004,2377,1,6
24,429466,29675,236,1165,0,6
17,1919889,27873,3538,4246,0,6
25,6979,91,48,180,0,6
22,90786,2185,247,584,0,6
22,86188,1809,84,450,1,6
22,159785,11726,150,513,0,6
15,335702,6484,153,327,1,6
15,176544,7552,223,1705,1,6
23,714933,49060,978,8208,1,6
1,27225,1966,47,369,0,6
1,632415,22677,561,2113,0,6
26,79865,3065,131,205,0,6
28,831235,66778,904,14190,0,6
28,267011,25481,191,2348,0,6
26,444836,31323,987,2064,0,6
1,1152719,51086,864,4533,0,6
24,155888,12727,363,3276,1,6
23,35244,3950,92,499,0,6
25,47433,366,30,204,0,6
17,241446,1617,102,486,0,6
26,264826,24840,272,2944,0,6
26,197950,15836,398,2251,0,6
23,50971,4257,22,384,0,6
28,853894,74675,657,4157,0,6
23,930595,81380,1016,4026,0,6
17,434617,8540,335,1085,0,6
24,338246,9286,181,674,0,6
10,112466,7227,76,288,0,6
10,172994,20116,211,1102,0,6
10,12571504,337817,28874,32821,1,6
26,66337,5549,60,447,1,6
20,1467488,74660,3020,22251,0,6
20,63531,914,120,249,0,6
22,157496,4155,614,780,0,6
26,338378,25585,472,478,0,6
15,422937,26676,816,11935,1,6
24,31669,193,248,80,0,6
24,35827,595,35,34,0,6
26,1862465,73103,1877,6243,0,6
24,398469,5799,1582,1681,0,6
24,136112,6642,370,941,0,6
17,10720,10,6,42,0,6
22,142935,9606,440,2121,1,6
20,580796,74565,218,7624,0,6
24,28285,1215,41,136,0,6
25,1540,20,4,25,0,6
1,1482575,1783,93,226,0,6
25,37705,961,51,228,0,6
10,134817,0,0,619,0,6
26,37832,2587,29,269,0,6
1,621594,55676,276,3316,1,6
22,467395,8864,713,1045,0,6
26,1476167,247954,1269,43655,0,6
17,213825,2541,346,537,0,6
23,51240,6162,46,1260,0,6
20,367796,5196,181,644,0,6
23,550809,5231,206,517,0,6
1,8023,134,15,16,0,6
26,29220,2183,17,312,0,6
25,41472,94,9,48,0,6
24,530752,36732,3290,5852,0,6
10,137247,4500,314,451,0,6
25,3346,48,23,53,0,6
25,539185,7998,2323,5635,0,6
25,7003,63,76,199,0,6
10,95919,16725,65,2051,0,6
24,397840,32390,180,3034,1,6
28,203696,14631,165,1373,0,6
24,249342,4827,316,418,0,6
24,72288,3856,87,326,0,6
10,67815,7086,152,434,0,6
17,1001371,8255,527,2633,0,6
24,2585193,40775,3498,8834,0,6
24,1423146,20731,424,2881,0,6
24,142846,3222,81,360,0,6
26,388786,18376,412,3290,0,6
24,388115,23430,404,9644,0,6
24,84275,787,74,77,0,6
17,5799849,125915,1692,16056,0,6
1,2460,19,0,3,0,6
26,1201503,60422,1085,6342,0,6
10,216607,10544,309,715,0,6
26,2966107,270240,1896,13981,0,6
22,4117084,404711,5601,167199,0,6
24,93854,5934,109,494,0,6
24,20019,2689,6,80,0,6
24,28794,595,38,56,0,6
17,722887,7214,241,1727,1,6
28,28626,167,44,55,0,6
22,225117,5772,145,259,0,6
15,152954,8673,36,616,0,6
25,163261,537,4074,0,0,6
10,489002,49225,480,4041,0,6
24,390979,5909,220,846,0,6
17,124877,1123,77,301,0,6
17,847021,292,23,56,0,6
24,66181,1146,13,210,0,6
24,212351,2084,139,344,0,6
24,354320,727,127,268,0,6
26,31444,1625,57,178,0,6
24,13845,141,368,210,1,6
23,488580,99022,319,9463,0,6
24,296964,7993,198,496,0,6
25,352661,3448,503,857,0,6
17,222827,6086,64,1213,0,6
10,14086,450,13,45,0,6
25,292406,8511,2229,4577,0,6
22,62484,260,31,15,0,6
25,128297,515,13,90,1,6
25,33373,233,17,65,0,6
23,91925,4113,211,475,0,6
10,693228,43385,878,3102,0,6
10,597878,56306,675,3494,0,6
24,476274,48503,510,4332,0,6
24,17401,348,33,59,0,6
24,1303866,31761,7760,12353,0,6
28,269906,0,0,0,0,6
24,84672,6737,87,701,0,6
24,2834446,1950,901,248,0,6
15,336662,11291,160,1287,0,6
23,891912,122347,455,7459,0,6
26,211120,14883,139,1843,0,6
24,50741,5963,27,448,1,6
24,526934,25109,1026,4700,0,6
24,171804,3552,113,548,0,6
17,8440,66,43,188,0,6
17,19048,172,83,475,0,6
17,595594,7261,301,2334,0,6
17,679085,5482,226,1182,0,6
23,601493,22868,709,1925,1,6
23,1949212,130808,1886,11613,1,6
17,71661,6310,18,300,0,6
10,198436,3589,145,418,0,6
22,126489,5435,297,936,0,6
26,92578,15232,45,1015,0,6
28,196187,6473,599,1016,0,6
24,17002,183,27,49,0,6
24,305007,2202,636,985,0,6
10,154695,20671,277,1636,0,6
10,593266,23436,2299,1761,1,6
10,122426,6310,298,1624,0,6
24,3006,75,4,10,0,6
10,1678446,152747,3905,8651,0,6
22,15859,1499,22,132,1,6
24,1768640,105293,5628,16664,1,6
25,3724,40,1,42,0,6
23,51146,190,6,12,1,6
27,518010,15809,465,1391,1,6
17,1335531,9039,1332,671,0,6
22,497695,19525,244,1499,0,6
22,103423,1248,81,272,0,6
23,327936,11643,584,1305,0,6
26,24941,2012,19,121,0,6
17,22090,369,8,23,1,6
24,336795,1419,1358,491,0,6
24,545930,13620,524,2838,0,6
24,236711,2078,3532,3909,0,6
10,204952,18698,256,1214,0,6
25,385958,10203,786,1244,0,6
1,171676,3738,345,461,0,6
20,345910,13223,372,2258,0,6
20,1287342,26557,1467,1808,0,6
24,475740,44985,370,7444,0,6
24,168094,4589,45,402,0,6
23,748220,41701,1659,3341,0,6
24,14685,100,133,70,0,6
24,2459217,56501,2859,2683,0,6
24,230372,4422,279,916,0,6
23,102110,8186,77,440,0,6
10,77201,1855,49,166,0,6
22,95050,4672,30,330,0,6
27,78682,2813,930,936,0,6
22,131430,97,6,6,0,6
27,367382,14892,482,1599,0,6
24,293909,17998,545,1034,0,6
24,183910,4758,192,560,0,6
24,2159497,162,12,31,0,6
17,84013,0,0,95,0,6
28,205127,9102,402,870,0,6
25,313085,10049,620,2357,0,6
27,420284,17558,207,1172,0,6
10,110706,13066,76,877,0,6
22,89657,4276,138,490,1,6
24,228846,1326,501,1166,0,6
24,64864,236,174,518,0,6
24,55556,6163,236,429,0,6
28,516456,21523,1107,2972,0,6
28,273905,9969,127,817,0,6
24,59462,3962,26,246,0,6
24,300142,6662,331,990,0,6
19,200068,3300,69,194,0,6
23,1697125,64867,4416,4674,0,6
22,194132,31749,533,2491,0,6
25,36097,858,42,124,0,6
24,134863,1843,29,287,0,6
25,59935,612,104,444,0,6
27,820969,43101,631,3005,0,6
24,208877,18480,79,1649,0,6
25,31711,152,24,375,0,6
1,169829,3337,217,308,0,6
22,515830,25836,431,3760,0,6
25,82532,271,92,82,1,6
25,12751,134,1,9,0,6
23,221744,2574,61,191,0,6
22,93375,7437,29,312,0,6
17,34997,147,175,147,0,6
17,229515,9435,90,759,0,6
17,220985,3293,1601,360,0,6
17,265288,5221,331,1776,1,6
26,345365,18058,397,4414,0,6
24,365523,22347,212,1096,1,6
10,405956,49935,354,3222,1,6
23,1638522,52244,5594,6733,0,6
23,1926144,40061,8339,16007,0,6
28,208628,14194,163,1146,0,6
25,233232,915,154,371,0,6
24,69052,652,60,88,0,6
24,3753457,4684,297,499,0,6
27,344831,242,44,76,1,6
22,150393,10444,165,1085,0,6
10,18195959,754791,65326,127305,0,6
10,1552618,99254,5195,7841,0,6
24,201689,2208,94,376,0,6
27,240575,10563,544,2005,0,6
23,1177321,121814,1923,19302,0,6
26,860192,44274,483,9627,0,6
23,62909,4213,47,1060,0,6
22,273354,8640,221,679,0,6
10,91212,7676,44,473,0,6
23,112337,6961,75,279,0,6
24,89531,2232,65,275,0,6
25,36945,243,271,249,0,6
17,110404,0,0,0,0,6
24,437327,8309,318,883,0,6
26,19767,2391,55,498,1,6
1,4196683,259387,10043,22912,1,6
24,6181,65,7,8,0,6
10,22580,3512,43,410,0,6
25,75016,420,199,388,0,6
23,1258172,27458,554,4785,0,6
25,137003,580,262,343,0,6
25,4857665,32918,2603,0,0,6
23,242627,13404,271,621,0,6
22,316768,20125,595,2793,0,6
22,74857,5733,73,261,0,6
26,74078,3689,100,612,0,6
26,420714,25326,252,2013,0,6
28,1704772,54180,6293,14303,1,6
22,747542,19849,350,749,0,6
23,2150692,187752,1419,7485,0,6
23,55805,4313,23,230,0,6
26,465864,25025,597,2169,0,6
23,2519348,188159,3406,22861,1,6
27,149162,4990,187,588,0,6
15,117411,5630,119,328,0,6
27,241208,10340,175,817,1,6
27,494592,18621,490,2526,1,6
27,208400,10418,269,1839,0,6
22,128999,5215,274,783,0,6
22,276444,9857,476,1258,1,6
25,242198,3016,519,701,0,6
2,300407,2917,366,957,0,6
26,118227,3598,165,362,1,6
25,35640,806,225,266,1,6
22,211669,7323,112,855,1,6
23,143375,2200,51,354,0,6
23,1029348,93739,712,7646,0,6
24,429008,12776,274,1433,0,6
25,32725,327,23,114,0,6
25,429174,10910,374,1111,0,6
27,316010,17126,627,2011,0,6
27,144359,5469,107,396,1,6
15,593545,18891,243,1968,1,6
23,138633,5744,76,1006,0,6
27,570835,22730,539,3734,0,6
27,123940,7354,79,584,0,6
17,287733,5601,169,334,0,6
25,253268,8505,1035,2878,0,6
27,314691,14872,490,708,0,6
24,41685,1133,43,391,0,6
24,190694,3722,83,235,0,6
24,592963,35345,583,5527,0,6
25,5371,101,81,68,0,6
22,336546,10210,2044,2752,1,6
24,7105,92,0,8,0,6
26,108437,5559,199,525,1,6
17,202074,5428,352,2452,0,6
24,309747,4327,735,1613,0,6
10,60229,5328,72,360,0,6
15,564515,26005,385,2233,0,6
10,94643,2115,105,255,0,6
23,1117510,61075,463,64506,0,6
24,60902,3650,304,257,0,6
24,164324,16078,1928,4132,0,6
20,443919,17490,513,2682,0,6
23,138218,7985,40,676,1,6
24,30555,3684,24,956,0,6
24,1070719,26993,1039,2173,0,6
24,1102513,22878,481,2143,0,6
22,1331385,61269,446,2354,0,5
24,86360,3463,24,381,0,5
24,3722,258,2,74,0,5
22,3006287,50060,4391,4758,1,5
22,4065061,85048,3769,9390,1,5
26,17901,2325,50,429,0,5
22,72636,7664,37,490,0,5
27,16823,93,275,172,0,5
10,81488,5930,76,378,0,5
22,213782,3511,235,0,0,5
10,1835185,342655,807,25545,1,5
2,321245,11072,93,914,0,5
10,788529,90220,1030,8123,0,5
10,780009,42232,1063,3004,0,5
10,157009,19969,120,1334,0,5
